SYMBOL	STAN	EOREOR
5907102009892	0,000	EOREOR
5907102012571	0,000	EOREOR
00114813	4,000	EOREOR
00120418	9,000	EOREOR
00120401	1,000	EOREOR
00152112	0,000	EOREOR
	0,000	EOREOR
00019996	0,000	EOREOR
00032575	0,000	EOREOR
00112123	2,000	EOREOR
00016735	0,000	EOREOR
00186292	7,000	EOREOR
00135818	4,000	EOREOR
5904517306387	0,000	EOREOR
5901891280661	5,000	EOREOR
5907487102386	1,000	EOREOR
5907487102393	0,000	EOREOR
5904517004108	16,000	EOREOR
5907487102409	0,000	EOREOR
5901891280685	0,000	EOREOR
5901891280784	0,000	EOREOR
5901891280807	0,000	EOREOR
5901891280821	0,000	EOREOR
5907102013691	0,000	EOREOR
6411502460508	2,000	EOREOR
5904842001766	0,000	EOREOR
5904842001919	0,000	EOREOR
5904842001940	0,000	EOREOR
5907778339019	0,000	EOREOR
6411501371355	0,000	EOREOR
5906453471075	0,000	EOREOR
5906453471082	0,000	EOREOR
5906453471099	0,000	EOREOR
5906453471136	0,000	EOREOR
5906453471105	0,000	EOREOR
5906453471143	0,000	EOREOR
5906453471525	0,000	EOREOR
5907778339002	0,000	EOREOR
5907778339057	0,000	EOREOR
5907553506469	3,000	EOREOR
5907778332577	2,000	EOREOR
5906372049225	0,000	EOREOR
5907778331624	3,000	EOREOR
7317791112601	0,000	EOREOR
6411501357137	1,000	EOREOR
5905669342131	0,000	EOREOR
5907778331648	0,000	EOREOR
5905669342124	0,000	EOREOR
5907778331662	0,000	EOREOR
5907778331631	5,000	EOREOR
5903837315000	8,000	EOREOR
5907617310995	7,000	EOREOR
5902341009160	0,000	EOREOR
5907456248053	0,000	EOREOR
00117210	0,000	EOREOR
5906981100614	1,000	EOREOR
5907660105463	7,000	EOREOR
00142618	0,000	EOREOR
5411649084262	0,000	EOREOR
5412503200026	0,000	EOREOR
5411649080509	4,000	EOREOR
5411649089878	1,000	EOREOR
5411649080516	0,000	EOREOR
5411649089861	0,000	EOREOR
886661379484	10,000	EOREOR
3664715007104	2,000	EOREOR
8021235970519	0,000	EOREOR
8021235021440	15,000	EOREOR
8021235970410	0,000	EOREOR
8021235021907	0,000	EOREOR
	0,000	EOREOR
8021235020733	15,000	EOREOR
5908264493444	0,000	EOREOR
00141321	0,000	EOREOR
8711969703414	0,000	EOREOR
5908276010189	0,000	EOREOR
	0,000	EOREOR
5904327005630	0,000	EOREOR
5904327002639	0,000	EOREOR
5902341009771	0,000	EOREOR
5904327006637	0,000	EOREOR
886661153596	2,000	EOREOR
	0,000	EOREOR
886661185863	2,000	EOREOR
	0,000	EOREOR
886661193769	1,000	EOREOR
886661193745	4,000	EOREOR
	0,000	EOREOR
795711378172	0,000	EOREOR
886661435074	0,000	EOREOR
886661435081	4,000	EOREOR
5711145220981	0,000	EOREOR
886661150205	0,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
68509073	0,000	EOREOR
2010000077955	0,000	EOREOR
5907102009199	0,000	EOREOR
5907102009328	0,000	EOREOR
00118057	0,000	EOREOR
00159708	0,000	EOREOR
00118064	0,000	EOREOR
5903837093809	0,000	EOREOR
00001649	2,000	EOREOR
5903837057139	22,000	EOREOR
5903837057009	11,000	EOREOR
5903837057245	6,000	EOREOR
5903837057214	13,000	EOREOR
5903837057634	7,000	EOREOR
5903837057054	14,000	EOREOR
5903837057689	24,000	EOREOR
5907617311015	0,000	EOREOR
5907617311022	6,000	EOREOR
5905546033961	0,000	EOREOR
5905546033978	1,000	EOREOR
5907663485005	2,000	EOREOR
5904842069902	0,000	EOREOR
5904842069919	5,000	EOREOR
5907516715204	3,000	EOREOR
5907544429500	5,000	EOREOR
5907544429517	2,000	EOREOR
00038928	0,000	EOREOR
00031868	4,000	EOREOR
00078085	6,000	EOREOR
00006804	3,000	EOREOR
61110075R	4,000	EOREOR
00006453	3,000	EOREOR
00006415	25,000	EOREOR
00154321	0,000	EOREOR
00006477	2,000	EOREOR
00100076	0,000	EOREOR
00100793	0,000	EOREOR
00100809	0,000	EOREOR
00100786	0,000	EOREOR
00100687	0,000	EOREOR
00100700	0,000	EOREOR
00100670	0,000	EOREOR
00100212	0,000	EOREOR
00100694	0,000	EOREOR
00100229	0,000	EOREOR
00100663	0,000	EOREOR
00100199	0,000	EOREOR
00100182	0,000	EOREOR
00100632	0,000	EOREOR
00100649	0,000	EOREOR
00100205	0,000	EOREOR
00100175	0,000	EOREOR
00100564	0,000	EOREOR
00100557	0,000	EOREOR
00100168	0,000	EOREOR
00100533	0,000	EOREOR
00100540	0,000	EOREOR
00100571	0,000	EOREOR
00100618	0,000	EOREOR
00100588	0,000	EOREOR
00100595	0,000	EOREOR
00100625	0,000	EOREOR
00100601	0,000	EOREOR
00100069	0,000	EOREOR
00100717	0,000	EOREOR
00100762	0,000	EOREOR
00100755	0,000	EOREOR
00100748	0,000	EOREOR
00100779	0,000	EOREOR
00100731	0,000	EOREOR
00100724	0,000	EOREOR
00100113	0,000	EOREOR
00100281	0,000	EOREOR
00100328	0,000	EOREOR
00100274	0,000	EOREOR
00100311	0,000	EOREOR
00100267	0,000	EOREOR
00100298	0,000	EOREOR
00100434	0,000	EOREOR
00100458	0,000	EOREOR
00100519	0,000	EOREOR
00100106	0,000	EOREOR
00100526	0,000	EOREOR
00100441	0,000	EOREOR
00100496	0,000	EOREOR
00100502	0,000	EOREOR
00100304	0,000	EOREOR
00100465	0,000	EOREOR
00100489	0,000	EOREOR
00100472	0,000	EOREOR
00100137	0,000	EOREOR
00100083	0,000	EOREOR
00100090	0,000	EOREOR
00100120	0,000	EOREOR
5903837128112	0,000	EOREOR
5907617311046	0,000	EOREOR
5903837128501	2,000	EOREOR
5907617311039	6,000	EOREOR
4010052502908	1,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
00100656	0,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
5906340268207	0,000	EOREOR
5905810593405	0,000	EOREOR
5907626191974	0,000	EOREOR
5905810594648	0,000	EOREOR
5905810593450	0,000	EOREOR
00157407	0,000	EOREOR
06012030	0,000	EOREOR
5905810593511	0,000	EOREOR
5905810593542	5,000	EOREOR
5905810593399	4,000	EOREOR
5905810593528	0,000	EOREOR
5905810593504	0,000	EOREOR
5901947517123	3,000	EOREOR
5905810593474	5,000	EOREOR
5905810593481	3,000	EOREOR
5905810593535	0,000	EOREOR
5905810593467	6,000	EOREOR
5905810593412	5,000	EOREOR
5905810593436	5,000	EOREOR
5905810594792	0,000	EOREOR
00156523	382,000	EOREOR
5907626181920	0,000	EOREOR
5901947543443	0,000	EOREOR
5903837491933	14,000	EOREOR
5903837491230	14,000	EOREOR
5903837492350	15,000	EOREOR
5903837492008	0,000	EOREOR
5903837492381	5,000	EOREOR
5903837492275	0,000	EOREOR
5903837491773	12,000	EOREOR
5903837491704	0,000	EOREOR
5903837491162	0,000	EOREOR
5903837492107	0,000	EOREOR
5903837491797	15,000	EOREOR
5903837491858	0,000	EOREOR
5903837345502	0,000	EOREOR
5903837345120	5,000	EOREOR
5903837345106	18,000	EOREOR
5903837345007	0,000	EOREOR
5907617311053	0,000	EOREOR
	0,000	EOREOR
5907617311060	6,000	EOREOR
5907617311084	0,000	EOREOR
5907617312623	8,000	EOREOR
5907617312760	0,000	EOREOR
5907617311091	0,000	EOREOR
5903837344222	17,000	EOREOR
5903837344000	0,000	EOREOR
5907102013257	0,000	EOREOR
7312550111420	0,000	EOREOR
5907522993764	0,000	EOREOR
5907522910204	0,000	EOREOR
5905925082344	0,000	EOREOR
5905925061530	0,000	EOREOR
5907730800960	3,000	EOREOR
5907730801851	0,000	EOREOR
5907730801844	0,000	EOREOR
5907730801554	0,000	EOREOR
5907730801189	0,000	EOREOR
5907730801585	0,000	EOREOR
5907730800809	0,000	EOREOR
5907730801837	0,000	EOREOR
5907730800854	0,000	EOREOR
5907730801578	0,000	EOREOR
5907730801196	13,000	EOREOR
5907730800816	5,000	EOREOR
5907730800861	0,000	EOREOR
5907730801561	0,000	EOREOR
5907730801202	0,000	EOREOR
5907730801592	0,000	EOREOR
5907730800823	0,000	EOREOR
5907730801219	0,000	EOREOR
5907730800878	0,000	EOREOR
5907730800441	2,000	EOREOR
5900000007816	0,000	EOREOR
5907730800434	6,000	EOREOR
5907730800427	8,000	EOREOR
5907730800687	2,000	EOREOR
5907730801622	1,000	EOREOR
5907730801431	5,000	EOREOR
5907730800595	0,000	EOREOR
5907730800946	6,000	EOREOR
5907730800519	10,000	EOREOR
5907730800939	2,000	EOREOR
5907730800380	0,000	EOREOR
5907730800373	11,000	EOREOR
5907730800748	13,000	EOREOR
5907730800694	10,000	EOREOR
5907730800489	0,000	EOREOR
5900000013428	0,000	EOREOR
5907730800359	0,000	EOREOR
5907730800502	0,000	EOREOR
5907730800625	0,000	EOREOR
5907730801790	0,000	EOREOR
5907730800786	1,000	EOREOR
5907730800793	0,000	EOREOR
5907730800465	0,000	EOREOR
5907730800458	0,000	EOREOR
5907730801547	5,000	EOREOR
5907730801332	7,000	EOREOR
5907730801615	6,000	EOREOR
5907730800779	0,000	EOREOR
5907730800397	4,000	EOREOR
5907730800403	1,000	EOREOR
5907730801783	0,000	EOREOR
5907730800021	3,000	EOREOR
5907730800014	2,000	EOREOR
5907730800342	0,000	EOREOR
5907730800601	0,000	EOREOR
5906074146505	0,000	EOREOR
5900026001522	0,000	EOREOR
5900026001546	0,000	EOREOR
5905810199126	0,000	EOREOR
5905810199119	6,000	EOREOR
5905810199065	2,000	EOREOR
5905810199041	0,000	EOREOR
5905810199058	0,000	EOREOR
5905810199072	2,000	EOREOR
5901821957533	0,000	EOREOR
5907102012731	0,000	EOREOR
5902004539621	0,000	EOREOR
5906874317006	0,000	EOREOR
5906874317013	0,000	EOREOR
5900644530435	0,000	EOREOR
5900644530428	0,000	EOREOR
00021425	0,000	EOREOR
5905810594778	0,000	EOREOR
5907102014896	5,000	EOREOR
00145053	3,000	EOREOR
00041935	0,000	EOREOR
5902341003939	0,000	EOREOR
5903837254248	0,000	EOREOR
8717191027274	0,000	EOREOR
5907617311107	4,000	EOREOR
5903837254002	15,000	EOREOR
5903837254101	0,000	EOREOR
5413938010082	5,000	EOREOR
5413938010051	0,000	EOREOR
15572004	1,000	EOREOR
5907431787812	0,000	EOREOR
5907431787027	3,000	EOREOR
5903837187003	0,000	EOREOR
8717191024525	0,000	EOREOR
5903837189007	16,000	EOREOR
5903837189106	7,000	EOREOR
15571007	1,000	EOREOR
5907617311145	0,000	EOREOR
5907617311152	0,000	EOREOR
5907617312326	4,000	EOREOR
9788375154733	0,000	EOREOR
9788375154757	0,000	EOREOR
5907102003159	0,000	EOREOR
5902077104207	8,000	EOREOR
5904517004139	10,000	EOREOR
4003718041996	1,000	EOREOR
5907698013129	0,000	EOREOR
	0,000	EOREOR
	1,000	EOREOR
5900000005126	0,000	EOREOR
	0,000	EOREOR
4003718056136	0,000	EOREOR
4003718040302	6,000	EOREOR
4003718040326	1,000	EOREOR
5907553507886	2,000	EOREOR
4078500043366	0,000	EOREOR
6411501110909	0,000	EOREOR
6411501966902	0,000	EOREOR
6411501966803	1,000	EOREOR
6411501120106	0,000	EOREOR
	0,000	EOREOR
6411501148001	2,000	EOREOR
6411501147301	1,000	EOREOR
6411501967503	2,000	EOREOR
6411501147905	0,000	EOREOR
6411501140029	0,000	EOREOR
6411501140067	0,000	EOREOR
4078500873000	0,000	EOREOR
4078500873109	0,000	EOREOR
4078500873598	0,000	EOREOR
5904842000493	0,000	EOREOR
5904842000844	2,000	EOREOR
5904842000929	0,000	EOREOR
5904842000967	3,000	EOREOR
5904842013042	6,000	EOREOR
5904842013059	6,000	EOREOR
5904842013158	4,000	EOREOR
5904842061012	5,000	EOREOR
5904842061036	6,000	EOREOR
5904842061081	1,000	EOREOR
5904842061210	3,000	EOREOR
5904842063061	2,000	EOREOR
5904842963101	0,000	EOREOR
5904842063177	3,000	EOREOR
5904842064044	0,000	EOREOR
5904842064136	9,000	EOREOR
	0,000	EOREOR
886661401772	0,000	EOREOR
886661909377	0,000	EOREOR
	0,000	EOREOR
886661026319	68,000	EOREOR
886661022786	2,000	EOREOR
886661398270	14,000	EOREOR
886661251858	0,000	EOREOR
886661301867	0,000	EOREOR
795711962630	0,000	EOREOR
795711854720	4,000	EOREOR
795711854737	1,000	EOREOR
795711401733	0,000	EOREOR
795711374150	0,000	EOREOR
795711401764	1,000	EOREOR
	0,000	EOREOR
7957118788876	0,000	EOREOR
5907588570527	1,000	EOREOR
5904842200855	5,000	EOREOR
5904842201135	0,000	EOREOR
5904842001148	0,000	EOREOR
5904842201142	1,000	EOREOR
5904842001155	0,000	EOREOR
5904842201173	0,000	EOREOR
5904842201227	1,000	EOREOR
5904842047146	5,000	EOREOR
5900000003573	0,000	EOREOR
5904842067342	5,000	EOREOR
6411501110817	3,000	EOREOR
6411501110305	0,000	EOREOR
6411501110404	0,000	EOREOR
6411501932006	0,000	EOREOR
6411501110831	4,000	EOREOR
6411501110503	0,000	EOREOR
6424002014652	1,000	EOREOR
6411501997586	0,000	EOREOR
5900000012148	21,000	EOREOR
5901466100929	5,000	EOREOR
5907512608951	1,000	EOREOR
66100221R	1,000	EOREOR
66110594R	0,000	EOREOR
66070440R	0,000	EOREOR
7393080603159	1,000	EOREOR
00027465	1,000	EOREOR
5901947650806	4,000	EOREOR
5901947650264	0,000	EOREOR
5901947650622	0,000	EOREOR
5901947651490	1,000	EOREOR
58245897	0,000	EOREOR
4003718002867	2,000	EOREOR
7317797035003	1,000	EOREOR
6424001026250	0,000	EOREOR
8008220020497	0,000	EOREOR
8008220020473	2,000	EOREOR
6411502870628	0,000	EOREOR
6424002012894	0,000	EOREOR
6424002012870	5,000	EOREOR
6424002012887	1,000	EOREOR
6424002012863	3,000	EOREOR
6424002012801	0,000	EOREOR
6424002002369	0,000	EOREOR
6424002012795	0,000	EOREOR
6424002012832	1,000	EOREOR
6424002012849	0,000	EOREOR
6424002012856	1,000	EOREOR
6424001026212	2,000	EOREOR
8714793465244	1,000	EOREOR
6424002000945	0,000	EOREOR
6424002001799	0,000	EOREOR
6424002000938	3,000	EOREOR
5904842050405	2,000	EOREOR
00035484	0,000	EOREOR
00003100	0,000	EOREOR
CG81004396H0	2,000	EOREOR
72511-VK7-000	2,000	EOREOR
00007993	1,000	EOREOR
5414010000199	1,000	EOREOR
72511-VG3-000	1,000	EOREOR
00176040	0,000	EOREOR
00087735	1,000	EOREOR
7393080060174	1,000	EOREOR
3123840018183	0,000	EOREOR
00057127	3,000	EOREOR
5901947650097	0,000	EOREOR
5901947650110	4,000	EOREOR
5901947650134	2,000	EOREOR
5901947650042	12,000	EOREOR
5901947650035	5,000	EOREOR
5901947650028	7,000	EOREOR
5901947650011	1,000	EOREOR
5901947650219	1,000	EOREOR
5901947650202	6,000	EOREOR
5901947650189	6,000	EOREOR
5901947650172	8,000	EOREOR
00005814	0,000	EOREOR
5901947650165	0,000	EOREOR
5901947650158	2,000	EOREOR
5901947650141	0,000	EOREOR
5904842050412	6,000	EOREOR
5901947650059	4,000	EOREOR
5900000007410	0,000	EOREOR
KVK320020029	0,000	EOREOR
5900000015309	0,000	EOREOR
5907588521055	2,000	EOREOR
00028615	5,000	EOREOR
00110006	0,000	EOREOR
5904842728168	6,000	EOREOR
4078500283007	1,000	EOREOR
00061117	3,000	EOREOR
00110792	0,000	EOREOR
5010646010856	19,000	EOREOR
5010646010849	20,000	EOREOR
9788375155006	0,000	EOREOR
822728002513	1,000	EOREOR
822728005446	0,000	EOREOR
822728005507	0,000	EOREOR
822728005491	0,000	EOREOR
822728007334	3,000	EOREOR
822728005354	5,000	EOREOR
822728005323	3,000	EOREOR
822728007488	0,000	EOREOR
822728002773	10,000	EOREOR
822728002780	5,000	EOREOR
822728006030	4,000	EOREOR
822728003176	3,000	EOREOR
822728003756	4,000	EOREOR
822728003749	5,000	EOREOR
822728007310	3,000	EOREOR
822728002957	3,000	EOREOR
822728007372	2,000	EOREOR
822728007259	1,000	EOREOR
822728005033	4,000	EOREOR
822728005040	4,000	EOREOR
822728005705	4,000	EOREOR
	0,000	EOREOR
822728000182	5,000	EOREOR
5900000001869	1,000	EOREOR
822728004319	5,000	EOREOR
822728002940	2,000	EOREOR
822728002162	2,000	EOREOR
822728002155	1,000	EOREOR
822728000236	8,000	EOREOR
822728005767	2,000	EOREOR
822728000250	3,000	EOREOR
822728002094	9,000	EOREOR
5907778336414	0,000	EOREOR
5907617303959	2,000	EOREOR
5903837448005	2,000	EOREOR
5903837448364	0,000	EOREOR
5900498017625	0,000	EOREOR
5900498017632	2,000	EOREOR
5900498016451	0,000	EOREOR
5900498016710	14,000	EOREOR
5900498016741	10,000	EOREOR
5900498016772	19,000	EOREOR
5900498021196	10,000	EOREOR
5907520403364	0,000	EOREOR
5900498016758	0,000	EOREOR
5907520403371	0,000	EOREOR
5900498016734	8,000	EOREOR
5900498016765	7,000	EOREOR
5900498020885	10,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
5907730801769	7,000	EOREOR
5907730801776	1,000	EOREOR
5907730801875	0,000	EOREOR
5907730801349	17,000	EOREOR
5907730801356	18,000	EOREOR
5907730801882	17,000	EOREOR
5907730801714	0,000	EOREOR
5907730801721	0,000	EOREOR
5901864009190	0,000	EOREOR
5901864000111	0,000	EOREOR
5900498016956	0,000	EOREOR
5905133154215	0,000	EOREOR
5905133154222	0,000	EOREOR
5905546193474	0,000	EOREOR
5905546193498	0,000	EOREOR
5905546193481	0,000	EOREOR
5905546193504	1,000	EOREOR
5905546140492	0,000	EOREOR
5905546136129	0,000	EOREOR
5905546136136	0,000	EOREOR
5905546136297	0,000	EOREOR
	0,000	EOREOR
5905546193450	0,000	EOREOR
5905546193443	1,000	EOREOR
5905546193436	0,000	EOREOR
5905546193467	0,000	EOREOR
5905546026659	0,000	EOREOR
	0,000	EOREOR
00088244	172,000	EOREOR
00006798	16,000	EOREOR
0662960953668	0,000	EOREOR
5904730149143	0,000	EOREOR
5904730149259	0,000	EOREOR
5904730149099	12,000	EOREOR
5904730149266	21,000	EOREOR
5904730149198	13,000	EOREOR
5907553505516	0,000	EOREOR
5907553505523	0,000	EOREOR
5907553505530	0,000	EOREOR
5907553506162	432,000	EOREOR
0662960686818	0,000	EOREOR
5901828851179	6,000	EOREOR
5907512609590	10,000	EOREOR
5901828850868	12,000	EOREOR
5901828850837	10,000	EOREOR
5901828850806	3,000	EOREOR
5901828851186	12,000	EOREOR
5907512609606	12,000	EOREOR
5901828850875	8,000	EOREOR
5901828850844	0,000	EOREOR
5901828850813	1,000	EOREOR
5901828851193	6,000	EOREOR
5907512609613	10,000	EOREOR
5901828850882	5,000	EOREOR
5901828850851	5,000	EOREOR
5901828850820	7,000	EOREOR
00090254	1,000	EOREOR
00043182	0,000	EOREOR
	0,000	EOREOR
5907778338340	0,000	EOREOR
5907778331723	1,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
5900000002330	0,000	EOREOR
	0,000	EOREOR
078257290802	0,000	EOREOR
5907778339668	0,000	EOREOR
5901238104407	1,000	EOREOR
6411501430014	0,000	EOREOR
5905568800435	1,000	EOREOR
6411501410382	0,000	EOREOR
5907796398234	0,000	EOREOR
4003718051445	0,000	EOREOR
5900000014142	0,000	EOREOR
5010646048590	1,000	EOREOR
4010052505343	0,000	EOREOR
886661014071	1,000	EOREOR
886661014163	2,000	EOREOR
886661157365	1,000	EOREOR
886661909681	4,000	EOREOR
886661909728	7,000	EOREOR
886661434060	2,000	EOREOR
886661434114	3,000	EOREOR
5907775514723	2,000	EOREOR
5904842051082	3,000	EOREOR
5904842051099	2,000	EOREOR
5904842051181	2,000	EOREOR
5904842051075	2,000	EOREOR
5904842051129	0,000	EOREOR
5904842051051	4,000	EOREOR
5900000007571	0,000	EOREOR
5904842051167	4,000	EOREOR
5901875005686	0,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
4009269304566	3,000	EOREOR
5907796398456	0,000	EOREOR
00020442	8,000	EOREOR
00121996	12,000	EOREOR
00145367	1,000	EOREOR
00185813	3,000	EOREOR
00124515	12,000	EOREOR
5907617302846	14,000	EOREOR
5903837512041	0,000	EOREOR
5907617324879	0,000	EOREOR
5903837451074	0,000	EOREOR
5907617300668	0,000	EOREOR
5907617304147	0,000	EOREOR
5907617304130	4,000	EOREOR
5907617303560	10,000	EOREOR
5907617300675	5,000	EOREOR
5907617302105	0,000	EOREOR
1578280	0,000	EOREOR
5907617300682	14,000	EOREOR
5903837449439	0,000	EOREOR
5907617305359	0,000	EOREOR
5907617300699	24,000	EOREOR
4051451704067	0,000	EOREOR
5907617303676	0,000	EOREOR
5907617324886	1,000	EOREOR
5907617303966	0,000	EOREOR
5907617322592	0,000	EOREOR
5907617302983	3,000	EOREOR
4051451704104	0,000	EOREOR
5906874758229	10,000	EOREOR
5903837449491	0,000	EOREOR
5907617305380	0,000	EOREOR
5907617302136	1,000	EOREOR
5907617302167	0,000	EOREOR
4051451707259	0,000	EOREOR
5907617300736	8,000	EOREOR
5903837451937	0,000	EOREOR
5903837449446	0,000	EOREOR
5903837451104	0,000	EOREOR
5903837451654	0,000	EOREOR
5903837451258	19,000	EOREOR
5903837450398	0,000	EOREOR
5903837450527	13,000	EOREOR
5903837451906	0,000	EOREOR
5903837449255	4,000	EOREOR
5903837453207	0,000	EOREOR
5903837493937	0,000	EOREOR
5903837451548	0,000	EOREOR
5903837449613	0,000	EOREOR
5903837449002	3,000	EOREOR
5903837451302	36,000	EOREOR
5903837454815	20,000	EOREOR
5905653600834	0,000	EOREOR
5903837454723	0,000	EOREOR
5903837452255	235,000	EOREOR
5903837493500	13,000	EOREOR
5903837493494	10,000	EOREOR
5903837454204	0,000	EOREOR
5907617322295	16,000	EOREOR
5903837449309	0,000	EOREOR
5903837454952	0,000	EOREOR
4051451704128	0,000	EOREOR
	0,000	EOREOR
5907617304185	0,000	EOREOR
5903837449514	0,000	EOREOR
5907617300743	0,000	EOREOR
17276560	0,000	EOREOR
5903837451555	0,000	EOREOR
5907617302174	0,000	EOREOR
5903837493111	0,000	EOREOR
5907617304048	2,000	EOREOR
5903837451838	0,000	EOREOR
5907617300750	24,000	EOREOR
5907617305366	0,000	EOREOR
5907617305588	0,000	EOREOR
5907617300767	0,000	EOREOR
5903837451340	4,000	EOREOR
5907617302181	2,000	EOREOR
5907617302198	0,000	EOREOR
5907617322929	1,000	EOREOR
5907617302990	3,000	EOREOR
5907617323704	0,000	EOREOR
5907617300712	0,000	EOREOR
5907617322417	0,000	EOREOR
5907617304604	4,000	EOREOR
5907617305038	0,000	EOREOR
5907617304055	0,000	EOREOR
5907617304758	10,000	EOREOR
5903837454839	0,000	EOREOR
5907617304949	108,000	EOREOR
5905653750140	0,000	EOREOR
5903837454808	0,000	EOREOR
5903837454716	0,000	EOREOR
5907617300729	21,000	EOREOR
5907617322608	0,000	EOREOR
5903837450565	21,000	EOREOR
5907617304161	6,000	EOREOR
00055062	10,000	EOREOR
00007542	2,000	EOREOR
9788375154443	0,000	EOREOR
5907617324992	0,000	EOREOR
5907617325005	0,000	EOREOR
5907617324985	0,000	EOREOR
5908251750598	0,000	EOREOR
00098090	0,000	EOREOR
5907617320406	5,000	EOREOR
3182670234057	0,000	EOREOR
5902869717424	0,000	EOREOR
5904512090915	0,000	EOREOR
5904512093886	0,000	EOREOR
0001966	8,000	EOREOR
00157940	0,000	EOREOR
15865311	0,000	EOREOR
00138048	0,000	EOREOR
00156547	0,000	EOREOR
00157964	1,000	EOREOR
00160360	0,000	EOREOR
	0,000	EOREOR
4016153514710	4,000	EOREOR
4003718058987	0,000	EOREOR
4003718058956	0,000	EOREOR
5905548577098	6,000	EOREOR
5902738302096	0,000	EOREOR
5907806230004	83,000	EOREOR
5907806230011	58,000	EOREOR
5907806230233	0,000	EOREOR
886661060009	6,000	EOREOR
886661060016	4,000	EOREOR
886661538690	1,000	EOREOR
	0,000	EOREOR
5907461908645	0,000	EOREOR
5907461904029	0,000	EOREOR
5907461904586	0,000	EOREOR
5902768172966	20,000	EOREOR
5901828110405	0,000	EOREOR
5902738302058	0,000	EOREOR
5902738302973	0,000	EOREOR
5902768172928	1,000	EOREOR
4016153100050	62,000	EOREOR
4016153552187	3,000	EOREOR
5902768172089	3,000	EOREOR
4016153100067	1,000	EOREOR
5907806230226	0,000	EOREOR
795711017903	170,000	EOREOR
795711017910	21,004	EOREOR
795711017927	19,000	EOREOR
795711017934	3,000	EOREOR
795711017941	4,000	EOREOR
8866614443976	0,000	EOREOR
795711315559	42,000	EOREOR
795711315634	36,000	EOREOR
795711315566	18,000	EOREOR
795711315627	10,000	EOREOR
795711315573	2,000	EOREOR
795711377175	33,000	EOREOR
795711377182	15,000	EOREOR
886661847655	24,000	EOREOR
795711893705	0,000	EOREOR
7300460000392	2,000	EOREOR
5907461903954	0,000	EOREOR
5907461903961	0,000	EOREOR
L66151133	1,000	EOREOR
00114868	0,000	EOREOR
00117357	0,000	EOREOR
00135801	6,000	EOREOR
00141307	0,000	EOREOR
5907180858542	1,000	EOREOR
5903837097265	20,000	EOREOR
5907547409059	12,000	EOREOR
5907547409066	11,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
5904182440898	0,000	EOREOR
5907180851536	0,000	EOREOR
5904182441758	0,000	EOREOR
5907544414087	10,000	EOREOR
5907544414100	10,000	EOREOR
5907544414094	0,000	EOREOR
5904182441741	0,000	EOREOR
5907527917048	95,000	EOREOR
5907527917055	0,000	EOREOR
5907527917062	1,000	EOREOR
5907527917079	2,000	EOREOR
5907527917086	5,000	EOREOR
5907527917093	43,000	EOREOR
5907527917109	22,000	EOREOR
	1,000	EOREOR
	0,000	EOREOR
5907527917130	25,000	EOREOR
5907527917031	178,000	EOREOR
5907527917147	9,000	EOREOR
	19,000	EOREOR
5907527917178	21,000	EOREOR
